symbol,expiration,optionType,strike,lastPrice,change,percentChange,volume,openInterest,bid,ask,lastTradeDate,impliedVolatility,inTheMoney,Midpiont
^SPX,2023-12-15 00:00:00,puts,3745.0,0.65,0.0,0.0,14.0,317.0,0.0,0.0,2023-11-28 19:27:09,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3750.0,0.05,0.0,0.0,151.0,25775.0,0.0,0.0,2023-12-14 17:43:02,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3755.0,0.64,0.0,0.0,16.0,195.0,0.0,0.0,2023-11-28 20:32:18,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3760.0,0.1,0.0,0.0,250.0,652.0,0.0,0.0,2023-12-08 21:05:27,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3765.0,0.45,0.0,0.0,12.0,455.0,0.0,0.0,2023-12-01 16:35:27,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3770.0,0.15,0.0,0.0,47.0,728.0,0.0,0.0,2023-12-13 21:14:58,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3775.0,0.1,0.0,0.0,85.0,5338.0,0.0,0.0,2023-12-13 20:53:54,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3780.0,0.1,0.0,0.0,351.0,2756.0,0.0,0.0,2023-12-11 20:12:52,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3785.0,0.05,0.0,0.0,20.0,519.0,0.0,0.0,2023-12-14 14:52:15,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3790.0,0.1,0.0,0.0,10.0,1634.0,0.0,0.0,2023-12-13 19:41:21,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3795.0,0.1,0.0,0.0,70.0,572.0,0.0,0.0,2023-12-12 21:04:50,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3800.0,0.1,0.0,0.0,766.0,10942.0,0.0,0.05,2023-12-13 20:45:01,1.2265663671875,False,0.025
^SPX,2023-12-15 00:00:00,puts,3805.0,0.1,0.0,0.0,44.0,476.0,0.0,0.05,2023-12-13 17:41:27,1.21875390625,False,0.025
^SPX,2023-12-15 00:00:00,puts,3810.0,0.05,0.0,0.0,20.0,5730.0,0.0,0.0,2023-12-14 14:52:15,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3815.0,0.05,0.0,0.0,2.0,389.0,0.0,0.05,2023-12-12 14:30:11,1.203128984375,False,0.025
^SPX,2023-12-15 00:00:00,puts,3820.0,0.12,0.0,0.0,1.0,277.0,0.0,0.0,2023-12-08 16:55:34,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3825.0,0.05,0.0,0.0,25.0,1171.0,0.0,0.05,2023-12-14 21:14:20,1.1875040625,False,0.025
^SPX,2023-12-15 00:00:00,puts,3830.0,0.05,0.0,0.0,40.0,5246.0,0.0,0.0,2023-12-14 14:30:02,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3835.0,0.05,0.0,0.0,15.0,396.0,0.0,0.0,2023-12-14 19:46:07,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3840.0,0.1,0.0,0.0,1.0,277.0,0.0,0.05,2023-12-13 19:15:33,1.1679729101562502,False,0.025
^SPX,2023-12-15 00:00:00,puts,3845.0,0.05,0.0,0.0,833.0,965.0,0.0,0.05,2023-12-14 21:04:09,1.1640666796875,False,0.025
^SPX,2023-12-15 00:00:00,puts,3850.0,0.05,0.0,0.0,19297.0,20402.0,0.0,0.05,2023-12-14 21:14:46,1.15625421875,False,0.025
^SPX,2023-12-15 00:00:00,puts,3855.0,0.05,0.0,0.0,189.0,227.0,0.0,0.05,2023-12-14 21:02:55,1.1484417578125,False,0.025
^SPX,2023-12-15 00:00:00,puts,3860.0,0.03,-0.020000001,-40.000004,1.0,357.0,0.0,0.05,2023-12-14 21:04:23,1.140629296875,False,0.025
^SPX,2023-12-15 00:00:00,puts,3865.0,0.05,0.0,0.0,185.0,251.0,0.0,0.0,2023-12-14 21:04:44,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3870.0,0.05,0.0,0.0,548.0,1117.0,0.0,0.05,2023-12-14 21:01:53,1.125004375,False,0.025
^SPX,2023-12-15 00:00:00,puts,3875.0,0.05,0.0,0.0,3680.0,4579.0,0.0,0.05,2023-12-14 21:13:42,1.1171919140625,False,0.025
^SPX,2023-12-15 00:00:00,puts,3880.0,0.05,0.0,0.0,2.0,769.0,0.0,0.0,2023-12-14 17:54:21,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3885.0,0.15,0.0,0.0,500.0,682.0,0.0,0.0,2023-12-08 21:05:51,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3890.0,0.05,0.0,0.0,124.0,986.0,0.0,0.05,2023-12-14 20:38:34,1.1015669921875002,False,0.025
^SPX,2023-12-15 00:00:00,puts,3895.0,0.05,0.0,0.0,1842.0,2666.0,0.0,0.0,2023-12-14 20:34:28,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3900.0,0.05,0.0,0.0,4.0,57193.0,0.0,0.0,2023-12-14 18:29:26,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3905.0,0.12,0.0,0.0,1.0,228.0,0.0,0.0,2023-12-13 15:48:16,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3910.0,0.05,0.0,0.0,171.0,1110.0,0.0,0.05,2023-12-14 18:28:53,1.0703171484375005,False,0.025
^SPX,2023-12-15 00:00:00,puts,3915.0,0.05,0.0,0.0,52.0,593.0,0.0,0.05,2023-12-14 18:03:12,1.0625046875000002,False,0.025
^SPX,2023-12-15 00:00:00,puts,3920.0,0.05,0.0,0.0,4.0,609.0,0.0,0.0,2023-12-14 20:32:45,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3925.0,0.05,0.0,0.0,62.0,8841.0,0.0,0.0,2023-12-14 21:12:39,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3930.0,0.05,0.0,0.0,71.0,877.0,0.0,0.0,2023-12-14 21:13:45,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3935.0,0.05,0.0,0.0,71.0,557.0,0.0,0.0,2023-12-14 21:14:05,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3940.0,0.05,0.0,0.0,80.0,3250.0,0.0,0.0,2023-12-14 21:14:11,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3945.0,0.05,0.0,0.0,60.0,205.0,0.0,0.0,2023-12-14 21:14:16,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3950.0,0.05,-0.05,-50.0,2.0,1449.0,0.0,0.05,2023-12-15 01:55:06,1.015629921875,False,0.025
^SPX,2023-12-15 00:00:00,puts,3955.0,0.07,0.0,0.0,1.0,320.0,0.0,0.05,2023-12-14 18:49:52,1.0078174609375,False,0.025
^SPX,2023-12-15 00:00:00,puts,3960.0,0.05,0.0,0.0,35.0,1006.0,0.0,0.0,2023-12-14 20:58:32,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3965.0,0.07,0.0,0.0,2.0,1028.0,0.0,0.05,2023-12-14 20:28:06,0.9960937890625,False,0.025
^SPX,2023-12-15 00:00:00,puts,3970.0,0.05,0.0,0.0,10.0,1311.0,0.0,0.0,2023-12-14 21:05:20,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3975.0,0.03,-0.04,-57.142853,3.0,1308.0,0.0,0.05,2023-12-15 19:47:20,0.98437515625,False,0.025
^SPX,2023-12-15 00:00:00,puts,3980.0,0.05,0.0,0.0,34.0,753.0,0.0,0.0,2023-12-14 21:04:16,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,3985.0,0.07,0.0,0.0,2.0,250.0,0.0,0.05,2023-12-14 15:01:15,0.9687503125,False,0.025
^SPX,2023-12-15 00:00:00,puts,3990.0,0.05,0.0,0.0,55.0,1206.0,0.0,0.05,2023-12-14 17:05:10,0.960937890625,False,0.025
^SPX,2023-12-15 00:00:00,puts,3995.0,0.07,0.0,0.0,223.0,298.0,0.0,0.05,2023-12-14 17:23:33,0.9570316796875,False,0.025
^SPX,2023-12-15 00:00:00,puts,4000.0,0.07,0.0,0.0,5991.0,201484.0,0.0,0.0,2023-12-14 20:57:21,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4005.0,0.05,-0.05,-50.0,5.0,346.0,0.0,0.0,2023-12-15 01:55:22,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4010.0,0.1,0.0,0.0,22.0,477.0,0.0,0.05,2023-12-14 21:08:32,0.937500625,False,0.025
^SPX,2023-12-15 00:00:00,puts,4015.0,0.1,0.0,0.0,63.0,368.0,0.0,0.05,2023-12-14 20:59:48,0.929688203125,False,0.025
^SPX,2023-12-15 00:00:00,puts,4020.0,0.07,0.0,0.0,9.0,386.0,0.0,0.05,2023-12-14 21:10:19,0.92187578125,False,0.025
^SPX,2023-12-15 00:00:00,puts,4025.0,0.05,-0.05,-50.0,6.0,1091.0,0.0,0.05,2023-12-15 16:09:30,0.914063359375,False,0.025
^SPX,2023-12-15 00:00:00,puts,4030.0,0.1,0.0,0.0,58.0,180.0,0.0,0.05,2023-12-14 21:03:53,0.9101571484375,False,0.025
^SPX,2023-12-15 00:00:00,puts,4035.0,0.1,0.0,0.0,131.0,913.0,0.0,0.0,2023-12-14 21:06:09,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4040.0,0.05,-0.05,-50.0,17.0,1947.0,0.0,0.05,2023-12-15 14:41:53,0.8984385156249999,False,0.025
^SPX,2023-12-15 00:00:00,puts,4045.0,0.3,0.0,0.0,500.0,3830.0,0.0,0.0,2023-12-08 21:11:11,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4050.0,0.1,0.0,0.0,201.0,2472.0,0.0,0.05,2023-12-14 20:45:37,0.8828136718749999,False,0.025
^SPX,2023-12-15 00:00:00,puts,4055.0,0.1,0.0,0.0,22.0,299.0,0.0,0.05,2023-12-14 21:04:41,0.87500125,False,0.025
^SPX,2023-12-15 00:00:00,puts,4060.0,0.1,0.0,0.0,33.0,653.0,0.0,0.05,2023-12-14 20:03:02,0.8710950390625,False,0.025
^SPX,2023-12-15 00:00:00,puts,4065.0,0.1,0.0,0.0,104.0,915.0,0.0,0.05,2023-12-14 21:04:47,0.8632826171875,False,0.025
^SPX,2023-12-15 00:00:00,puts,4070.0,0.03,-0.07,-70.0,1.0,745.0,0.0,0.05,2023-12-15 19:46:24,0.8554701953125,False,0.025
^SPX,2023-12-15 00:00:00,puts,4075.0,0.1,0.0,0.0,207.0,1733.0,0.0,0.05,2023-12-14 19:22:49,0.851563984375,False,0.025
^SPX,2023-12-15 00:00:00,puts,4080.0,0.05,-0.05,-50.0,3.0,622.0,0.0,0.0,2023-12-15 17:31:34,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4085.0,0.1,0.0,0.0,11.0,576.0,0.0,0.05,2023-12-14 18:28:23,0.8359391406249999,False,0.025
^SPX,2023-12-15 00:00:00,puts,4090.0,0.3,0.0,0.0,42.0,416.0,0.0,0.05,2023-12-13 20:35:54,0.8281267187499999,False,0.025
^SPX,2023-12-15 00:00:00,puts,4095.0,0.15,0.0,0.0,304.0,1143.0,0.0,0.0,2023-12-14 21:12:52,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4100.0,0.1,0.0,0.0,6291.0,75686.0,0.0,0.0,2023-12-14 21:08:15,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4105.0,0.15,0.0,0.0,7.0,486.0,0.0,0.05,2023-12-14 20:58:35,0.8125018749999999,False,0.025
^SPX,2023-12-15 00:00:00,puts,4110.0,0.2,0.0,0.0,151.0,5643.0,0.0,0.0,2023-12-13 16:00:33,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4115.0,0.1,0.0,0.0,111.0,635.0,0.0,0.0,2023-12-14 20:28:07,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4120.0,0.1,0.0,0.0,111.0,2281.0,0.0,0.0,2023-12-14 21:01:14,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4125.0,0.15,0.0,0.0,319.0,5355.0,0.0,0.05,2023-12-14 20:09:41,0.7851583984375,False,0.025
^SPX,2023-12-15 00:00:00,puts,4130.0,0.15,0.0,0.0,362.0,1016.0,0.0,0.05,2023-12-14 21:14:45,0.7773459765625,False,0.025
^SPX,2023-12-15 00:00:00,puts,4135.0,0.15,0.0,0.0,1.0,1141.0,0.0,0.05,2023-12-14 19:56:29,0.7695335546875001,False,0.025
^SPX,2023-12-15 00:00:00,puts,4140.0,0.15,0.0,0.0,15.0,535.0,0.0,0.0,2023-12-14 20:35:45,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4145.0,0.15,0.0,0.0,470.0,1139.0,0.0,0.05,2023-12-14 20:05:31,0.7578149218750001,False,0.025
^SPX,2023-12-15 00:00:00,puts,4150.0,0.15,0.0,0.0,62.0,39879.0,0.0,0.0,2023-12-14 21:06:52,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4155.0,0.1,0.0,0.0,113.0,3989.0,0.0,0.0,2023-12-14 20:21:02,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4160.0,0.1,0.0,0.0,2.0,498.0,0.0,0.05,2023-12-14 16:50:54,0.7382838671874999,False,0.025
^SPX,2023-12-15 00:00:00,puts,4165.0,0.1,0.0,0.0,5.0,398.0,0.0,0.05,2023-12-14 18:15:54,0.7304714453125,False,0.025
^SPX,2023-12-15 00:00:00,puts,4170.0,0.15,0.0,0.0,44.0,615.0,0.0,0.05,2023-12-14 18:35:54,0.726565234375,False,0.025
^SPX,2023-12-15 00:00:00,puts,4175.0,0.05,-0.06999999,-58.333332,4.0,3778.0,0.0,0.05,2023-12-15 14:34:32,0.7187528125,False,0.025
^SPX,2023-12-15 00:00:00,puts,4180.0,0.2,0.0,0.0,8.0,898.0,0.0,0.05,2023-12-14 20:55:07,0.710940390625,False,0.025
^SPX,2023-12-15 00:00:00,puts,4185.0,0.15,0.0,0.0,1021.0,8071.0,0.0,0.0,2023-12-14 20:59:47,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4190.0,0.05,-0.15,-75.0,2.0,2813.0,0.0,0.05,2023-12-14 21:14:19,0.6992217578125001,False,0.025
^SPX,2023-12-15 00:00:00,puts,4195.0,0.05,-0.15,-75.0,56.0,1026.0,0.0,0.05,2023-12-15 18:46:07,0.6914093359375001,False,0.025
^SPX,2023-12-15 00:00:00,puts,4200.0,0.2,0.0,0.0,1334.0,59574.0,0.0,0.0,2023-12-14 21:14:38,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4205.0,0.15,0.0,0.0,405.0,2666.0,0.0,0.0,2023-12-14 20:49:15,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4210.0,0.16,0.0,0.0,1.0,7876.0,0.0,0.0,2023-12-14 20:33:16,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4215.0,0.15,0.0,0.0,148.0,2782.0,0.0,0.0,2023-12-14 20:47:57,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4220.0,0.3,0.0,0.0,11.0,3516.0,0.0,0.0,2023-12-13 20:28:04,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4225.0,0.15,0.0,0.0,272.0,26912.0,0.0,0.0,2023-12-14 20:48:56,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4230.0,0.15,0.0,0.0,346.0,3718.0,0.0,0.0,2023-12-14 20:42:06,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4235.0,0.2,0.0,0.0,70.0,3702.0,0.0,0.0,2023-12-14 21:14:52,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4240.0,0.15,0.0,0.0,12.0,6120.0,0.0,0.0,2023-12-14 20:32:16,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4245.0,0.05,-0.2,-80.0,1.0,595.0,0.0,0.0,2023-12-14 21:13:10,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4250.0,0.22,0.0,0.0,2109.0,33331.0,0.0,0.0,2023-12-14 21:10:02,0.500005,False,0.0
^SPX,2023-12-15 00:00:00,puts,4255.0,0.05,-0.2,-80.0,1.0,1014.0,0.0,0.05,2023-12-15 01:50:39,0.6132851171875001,False,0.025
^SPX,2023-12-15 00:00:00,puts,4260.0,0.2,0.0,0.0,758.0,11148.0,0.0,0.0,2023-12-14 21:07:50,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4265.0,0.5,0.0,0.0,1165.0,10387.0,0.0,0.0,2023-12-13 21:08:26,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4270.0,0.2,0.0,0.0,32.0,8695.0,0.0,0.0,2023-12-14 21:04:23,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4275.0,0.25,0.0,0.0,125.0,19987.0,0.0,0.0,2023-12-14 21:09:38,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4280.0,0.05,-0.2,-80.0,3.0,2902.0,0.0,0.05,2023-12-15 16:28:40,0.5820354296875,False,0.025
^SPX,2023-12-15 00:00:00,puts,4285.0,0.2,0.0,0.0,103.0,7645.0,0.0,0.0,2023-12-14 20:55:23,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4290.0,0.05,-0.2,-80.0,2.0,1119.0,0.0,0.05,2023-12-15 14:30:08,0.570316796875,False,0.025
^SPX,2023-12-15 00:00:00,puts,4295.0,0.2,0.0,0.0,65.0,7992.0,0.0,0.0,2023-12-14 20:23:48,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4300.0,0.05,-0.25,-83.33333,733.0,4799.0,0.0,0.05,2023-12-15 19:31:19,0.5566450585937501,False,0.025
^SPX,2023-12-15 00:00:00,puts,4305.0,0.2,0.0,0.0,210.0,8620.0,0.0,0.0,2023-12-14 19:54:24,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4310.0,0.05,-0.2,-80.0,1.0,1509.0,0.0,0.05,2023-12-15 01:17:41,0.5429733203125001,False,0.025
^SPX,2023-12-15 00:00:00,puts,4315.0,0.05,-0.25,-83.33333,84.0,1783.0,0.0,0.05,2023-12-15 01:16:34,0.5371140039062501,False,0.025
^SPX,2023-12-15 00:00:00,puts,4320.0,0.05,-0.2,-80.0,9.0,1308.0,0.0,0.05,2023-12-15 14:30:02,0.5312546875,False,0.025
^SPX,2023-12-15 00:00:00,puts,4325.0,0.05,-0.25,-83.33333,150.0,1504.0,0.0,0.05,2023-12-15 14:33:53,0.523442265625,False,0.025
^SPX,2023-12-15 00:00:00,puts,4330.0,0.05,-0.26999998,-84.37499,1.0,5473.0,0.0,0.05,2023-12-14 21:10:19,0.5195360546875,False,0.025
^SPX,2023-12-15 00:00:00,puts,4335.0,0.3,0.0,0.0,15.0,1193.0,0.0,0.05,2023-12-14 20:47:11,0.5117236328125,False,0.025
^SPX,2023-12-15 00:00:00,puts,4340.0,0.3,0.0,0.0,118.0,8526.0,0.0,0.0,2023-12-14 21:13:58,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4345.0,0.3,0.0,0.0,359.0,10353.0,0.0,0.0,2023-12-14 21:10:08,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4350.0,0.05,-0.29999998,-85.71428,114.0,7128.0,0.0,0.05,2023-12-15 16:49:07,0.5214891601562499,False,0.025
^SPX,2023-12-15 00:00:00,puts,4355.0,0.3,0.0,0.0,90.0,8050.0,0.0,0.0,2023-12-14 21:13:51,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4360.0,0.05,-0.26999998,-84.37499,5.0,901.0,0.0,0.05,2023-12-15 19:37:29,0.507817421875,False,0.025
^SPX,2023-12-15 00:00:00,puts,4365.0,0.25,0.0,0.0,286.0,10578.0,0.0,0.0,2023-12-14 21:04:48,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4370.0,0.05,-0.35,-87.5,7.0,937.0,0.0,0.05,2023-12-15 19:37:29,0.49414568359375,False,0.025
^SPX,2023-12-15 00:00:00,puts,4375.0,0.25,0.0,0.0,350.0,15230.0,0.0,0.0,2023-12-14 20:39:17,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4380.0,0.25,0.0,0.0,148.0,14371.0,0.0,0.0,2023-12-14 21:04:40,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4385.0,0.35,0.0,0.0,921.0,14105.0,0.0,0.0,2023-12-14 21:08:03,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4390.0,0.25,0.0,0.0,1150.0,13157.0,0.0,0.0,2023-12-14 21:00:52,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4395.0,0.05,-0.35,-87.5,3.0,771.0,0.0,0.05,2023-12-15 20:19:17,0.460942890625,False,0.025
^SPX,2023-12-15 00:00:00,puts,4400.0,0.35,0.0,0.0,3905.0,100948.0,0.0,0.0,2023-12-14 21:14:14,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4405.0,0.05,-0.29999998,-85.71428,3.0,830.0,0.0,0.05,2023-12-15 14:42:16,0.44727115234375,False,0.025
^SPX,2023-12-15 00:00:00,puts,4410.0,0.05,-0.35,-87.5,10.0,4036.0,0.0,0.0,2023-12-15 16:55:59,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4415.0,0.05,-0.32,-86.48648,1.0,7968.0,0.0,0.05,2023-12-15 14:30:02,0.4335994140625,False,0.025
^SPX,2023-12-15 00:00:00,puts,4420.0,0.05,-0.29999998,-85.71428,11.0,2974.0,0.0,0.05,2023-12-15 16:55:29,0.42774009765625,False,0.025
^SPX,2023-12-15 00:00:00,puts,4425.0,0.4,0.0,0.0,162.0,15093.0,0.0,0.0,2023-12-14 21:14:14,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4430.0,0.05,-0.35,-87.5,12.0,2120.0,0.0,0.05,2023-12-15 20:15:03,0.414068359375,False,0.025
^SPX,2023-12-15 00:00:00,puts,4435.0,0.3,0.0,0.0,528.0,2418.0,0.0,0.0,2023-12-14 21:03:21,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4440.0,0.05,-0.36999997,-88.09524,2.0,1468.0,0.0,0.05,2023-12-15 20:43:38,0.40039662109375,False,0.025
^SPX,2023-12-15 00:00:00,puts,4445.0,0.32,0.0,0.0,418.0,2197.0,0.0,0.0,2023-12-14 20:56:47,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4450.0,0.05,-0.39999998,-88.888885,1090.0,7633.0,0.0,0.05,2023-12-15 19:06:03,0.3867248828124999,False,0.025
^SPX,2023-12-15 00:00:00,puts,4455.0,0.05,-0.35,-87.5,2.0,1347.0,0.0,0.05,2023-12-15 15:41:02,0.379889013671875,False,0.025
^SPX,2023-12-15 00:00:00,puts,4460.0,0.34,0.0,0.0,18.0,2924.0,0.0,0.0,2023-12-14 20:58:53,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4465.0,0.25,0.0,0.0,667.0,1789.0,0.0,0.0,2023-12-14 18:07:26,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4470.0,0.3,0.0,0.0,13.0,8302.0,0.0,0.0,2023-12-14 20:56:20,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4475.0,0.45,0.0,0.0,189.0,12472.0,0.0,0.0,2023-12-14 21:14:41,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4480.0,0.35,0.0,0.0,447.0,2774.0,0.0,0.0,2023-12-14 20:59:09,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4485.0,0.35,0.0,0.0,225.0,5759.0,0.0,0.0,2023-12-14 20:50:06,0.2500075,False,0.0
^SPX,2023-12-15 00:00:00,puts,4490.0,0.35,0.0,0.0,276.0,3706.0,0.0,0.0,2023-12-14 20:50:10,0.12500875,False,0.0
^SPX,2023-12-15 00:00:00,puts,4495.0,0.4,0.0,0.0,259.0,5494.0,0.0,0.0,2023-12-14 21:07:48,0.12500875,False,0.0
^SPX,2023-12-15 00:00:00,puts,4500.0,0.05,-0.5,-90.90909,103.0,4841.0,0.0,0.05,2023-12-15 19:35:25,0.3193427441406249,False,0.025
^SPX,2023-12-15 00:00:00,puts,4505.0,0.4,0.0,0.0,288.0,10684.0,0.0,0.0,2023-12-14 20:58:18,0.12500875,False,0.0
^SPX,2023-12-15 00:00:00,puts,4510.0,0.05,-0.39999998,-88.888885,23.0,1882.0,0.0,0.05,2023-12-15 18:44:44,0.305671005859375,False,0.025
^SPX,2023-12-15 00:00:00,puts,4515.0,0.4,0.0,0.0,329.0,11660.0,0.0,0.0,2023-12-14 20:59:51,0.12500875,False,0.0
^SPX,2023-12-15 00:00:00,puts,4520.0,0.05,-0.45,-90.0,72.0,8941.0,0.0,0.05,2023-12-15 20:53:38,0.2919992675781249,False,0.025
^SPX,2023-12-15 00:00:00,puts,4525.0,0.05,-0.39999998,-88.888885,434.0,11978.0,0.0,0.05,2023-12-15 20:48:39,0.2851633984374999,False,0.025
^SPX,2023-12-15 00:00:00,puts,4530.0,0.05,-0.47999996,-90.56603,3327.0,3436.0,0.0,0.05,2023-12-15 20:48:39,0.278327529296875,False,0.025
^SPX,2023-12-15 00:00:00,puts,4535.0,0.05,-0.55,-91.666664,299.0,1458.0,0.0,0.05,2023-12-15 14:46:31,0.27149166015625,False,0.025
^SPX,2023-12-15 00:00:00,puts,4540.0,0.5,0.0,0.0,268.0,7637.0,0.0,0.0,2023-12-14 21:08:45,0.12500875,False,0.0
^SPX,2023-12-15 00:00:00,puts,4545.0,0.05,-0.45,-90.0,51.0,1586.0,0.0,0.05,2023-12-15 14:38:01,0.257819921875,False,0.025
^SPX,2023-12-15 00:00:00,puts,4550.0,0.55,0.0,0.0,1294.0,64371.0,0.0,0.0,2023-12-14 21:14:23,0.12500875,False,0.0
^SPX,2023-12-15 00:00:00,puts,4555.0,0.05,-0.55,-91.666664,4375.0,1521.0,0.0,0.0,2023-12-15 20:35:01,0.12500875,False,0.0
^SPX,2023-12-15 00:00:00,puts,4560.0,0.05,-0.5,-90.90909,5069.0,3022.0,0.0,0.05,2023-12-15 20:59:13,0.2373123144531249,False,0.025
^SPX,2023-12-15 00:00:00,puts,4565.0,0.05,-0.45,-90.0,827.0,1472.0,0.0,0.05,2023-12-15 18:55:13,0.2304764453125,False,0.025
^SPX,2023-12-15 00:00:00,puts,4570.0,0.05,-0.55,-91.666664,1634.0,2701.0,0.0,0.05,2023-12-15 20:59:58,0.2236405761718749,False,0.025
^SPX,2023-12-15 00:00:00,puts,4575.0,0.05,-0.65,-92.85714,3466.0,10427.0,0.0,0.05,2023-12-15 16:46:32,0.21680470703125,False,0.025
^SPX,2023-12-15 00:00:00,puts,4580.0,0.05,-0.5,-90.90909,4333.0,2642.0,0.0,0.05,2023-12-15 20:59:13,0.2099688378906249,False,0.025
^SPX,2023-12-15 00:00:00,puts,4585.0,0.05,-0.59999996,-92.30769,3119.0,2709.0,0.0,0.05,2023-12-15 20:42:23,0.2031329687499999,False,0.025
^SPX,2023-12-15 00:00:00,puts,4590.0,0.05,-0.59999996,-92.30769,3641.0,2720.0,0.0,0.05,2023-12-15 20:30:46,0.196297099609375,False,0.025
^SPX,2023-12-15 00:00:00,puts,4595.0,0.05,-0.59999996,-92.30769,2399.0,2333.0,0.0,0.05,2023-12-15 19:52:45,0.18946123046875,False,0.025
